"id","x_name","x_studio_tag_ids","x_studio_periodos","x_studio_descripcin","x_studio_marca","x_studio_ean","x_studio_cdigo_referencia_proveedor","x_studio_proveedor","x_studio_trazabilidad_levantamiento","x_studio_pm_asociado","x_studio_origen","x_studio_eye","x_studio_raee","x_studio_pilas","x_studio_neumticos","x_studio_bateras","x_studio_aceites_y_lubricantes","x_studio_es_mdh","x_studio_stage_id"
"__export__.x_productos_621550_da94a389","843978999TXD","TxD - SKUs","2023","BLUSA ENTALLADA MOON T10","MOON","","","COMERCIAL ALPHATEX LIMITADA","","","NACIONAL","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621549_b761a920","843976999TXD","TxD - SKUs","2023","BLUSA ENTALLADA MOON T8","MOON","","","COMERCIAL ALPHATEX LIMITADA","","","NACIONAL","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621548_f74fad07","843974999TXD","TxD - SKUs","2023","BLUSA ENTALLADA MOON T6","MOON","","","COMERCIAL ALPHATEX LIMITADA","","","NACIONAL","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621547_be9e41ae","843934002TXD","TxD - SKUs","2023","602POJOV22-610 PO/NEGRO/XS","JJO","","","TIANJIN LIGHT IMP   EXP","","","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_621546_998a213b","843933008TXD","TxD - SKUs","2023","602POJOV22-607 PO/RJME1/S","JJO","","","YANTAI BOCHARM APPAREL CORP LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621545_61d550ee","843865004TXD","TxD - SKUs","2023","602JEJOV22-400 JE/NEGRO/T 38","JJO","","","COMMERCIAL COTTON PLACE LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621544_37fafee8","843846999TXD","TxD - SKUs","2023","CAMISA SPORT JJO T42","JJO","","","COMERCIAL ALPHATEX LIMITADA","","","NACIONAL","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621543_267294a8","843841999TXD","TxD - SKUs","2023","CAMISA SPORT JJO T12","JJO","","","COMERCIAL ALPHATEX LIMITADA","","","NACIONAL","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621542_2ddc02ff","843840999TXD","TxD - SKUs","2023","CAMISA SPORT JJO T10","JJO","","","COMERCIAL ALPHATEX LIMITADA","","","NACIONAL","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621541_e091d125","843838999TXD","TxD - SKUs","2023","CAMISA SPORT JJO T8","JJO","","","COMERCIAL ALPHATEX LIMITADA","","","NACIONAL","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621540_6dd0d58f","843837999TXD","TxD - SKUs","2023","CAMISA SPORT JJO T6","JJO","","","COMERCIAL ALPHATEX LIMITADA","","","NACIONAL","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621539_35e2fe87","843777009TXD","TxD - SKUs","2023","661BEJOV22-510 BE/BLANC/XL","JJO","","","NINGBO QUICKWAY IMP Y EXP CO LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621538_697cf05c","843777006TXD","TxD - SKUs","2023","661BEJOV22-510 BE/BLANC/S","JJO","","","NINGBO QUICKWAY IMP Y EXP CO LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621537_fdea2852","843764007TXD","TxD - SKUs","2023","602JEFOV22-407 JE/NEGRO/T 44","FOSTER","","","BLUE Y CHIC TRADING LIMITED","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621536_b1cfbd75","843761005TXD","TxD - SKUs","2023","602JEFOV22-406 JE/AZCL1/T 40","FOSTER","","","HUNG HING LIMITED","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621535_04342091","843723999TXD","TxD - SKUs","2023","SANTA ORNAMENTO BASTON","ATTIMO","","","CHINA GLOBAL LINK LIMITED","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621534_b5c429ee","843720999TXD","TxD - SKUs","2023","SANTA 61CMS","ATTIMO","","","CHINA GLOBAL LINK LIMITED","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621533_b2a59931","843558004TXD","TxD - SKUs","2023","601POOPV22-619E P/MIS1/M","OPPOSITE","","","GNCO GLOBAL COMPANY LTDA","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621532_e5b2c403","843423008TXD","TxD - SKUs","2023","662PARFV22-300 PA/AZME2/T 32","RAIN FOREST","","","NORWEST INDUSTRIES LIMITED","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621531_fcdf7ff0","843408023TXD","TxD - SKUs","2023","662CMRFV22-602 CA/MIS1/M","RAIN FOREST","","","SHAOXING JIUYA TRADING CO   LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621530_fb2569d8","843372007TXD","TxD - SKUs","2023","662PORFV22-002 PO/GRCL1/S","RAIN FOREST","","","NINGBO TIMES IMP Y EXP CO LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621529_a2e6fc0f","843358043TXD","TxD - SKUs","2023","662PORFV22-001P P/AZBR1/M","RAIN FOREST","","","NINGBO TIMES IMP Y EXP CO LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621528_0972ce2c","842739011TXD","TxD - SKUs","2023","603VEUMV22-617 VE/AMME1/XL","UMBRALE","","","NANTONG SUNSHINE GARMENTS CO LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621527_b87c72f2","842725009TXD","TxD - SKUs","2023","603POUWV22-607 PO/MIS2/M","UMBRALE","","","NINGBO SEA YOUNG IMP AND EXP CO LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621526_d41fdc92","842722010TXD","TxD - SKUs","2023","603ENUMV22-614 EN/ROOS1/L","UMBRALE","","","TIANJIN GARMENTS IMPORTYEXPORT INC","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621525_34855064","842692002TXD","TxD - SKUs","2023","603POUMV22-613 PO/NEGRO/XS","UMBRALE","","","SHAOXING NEWLEAF FOREING TRADE CO.","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621524_0c4f9623","842681009TXD","TxD - SKUs","2023","603PAUWV22-602 PA/VECL1/M","UMBRALE","","","NANTONG SUNSHINE GARMENTS CO LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621523_3ec3bb07","842677006TXD","TxD - SKUs","2023","603POUMV22-608 PO/AZOS1/XL","UMBRALE","","","TIANJIN GARMENTS IMPORTYEXPORT INC","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621522_2dfd41c6","842665004TXD","TxD - SKUs","2023","603POUBV22-606 PO/BLNA1/M","UMBRALE","","","NINGBO SEA YOUNG IMP AND EXP CO LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621521_fa205bcb","842665002TXD","TxD - SKUs","2023","603POUBV22-606 PO/BLNA1/XS","UMBRALE","","","NINGBO SEA YOUNG IMP AND EXP CO LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621520_0aaa5a20","842658002TXD","TxD - SKUs","2023","603POUMV22-609 PO/MIS1/XS","UMBRALE","","","NINGBO SEA YOUNG IMP AND EXP CO LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621519_579255f5","842656019TXD","TxD - SKUs","2023","603POUWV22-512 PO/NACL1/M","UMBRALE","","","NINGBO EAST-ACHIEVE IMPORT AND","","","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_621518_320b09b6","842605008TXD","TxD - SKUs","2023","603POUWV22-511 PO/MIS2/S","UMBRALE","","","NINGBO SEA YOUNG IMP AND EXP CO LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621517_197fc264","842597012TXD","TxD - SKUs","2023","603FAUBV22-600 FA/VEME1/XS","UMBRALE","","","BLUE Y CHIC TRADING LIMITED","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621516_fd6feab7","842538009TXD","TxD - SKUs","2023","603POUWV22-507 PO/AMME1/M","UMBRALE","","","NINGBO SEA YOUNG IMP AND EXP CO LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621515_bfd1d8dd","842524009TXD","TxD - SKUs","2023","603VEUBV22-514 VE/MIS2/M","UMBRALE","","","NINGBO SEA YOUNG IMP AND EXP CO LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621514_ec26eb77","842519003TXD","TxD - SKUs","2023","603VEUBV22-512 VE/NEGRO/S","UMBRALE","","","NANTONG SUNSHINE GARMENTS CO LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621513_940dfbfb","842500005TXD","TxD - SKUs","2023","603BLUBV22-510 BL/MIS1/L","UMBRALE","","","NANTONG SUNSHINE GARMENTS CO LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621512_07949b3c","842478003TXD","TxD - SKUs","2023","603POUBV22-509 PO/NEGRO/S","UMBRALE","","","NINGBO EAST-ACHIEVE IMPORT AND","","","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_621511_3f67d610","842145003TXD","TxD - SKUs","2023","603POUMV22-512 PO/BLANC/S","UMBRALE","","","NINGBO EAST-ACHIEVE IMPORT AND","","","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_621510_b5627862","842134008TXD","TxD - SKUs","2023","603POUMV22-508 PO/RJME1/S","UMBRALE","","","TIANJIN GARMENTS IMPORTYEXPORT INC","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621509_058eba83","842130003TXD","TxD - SKUs","2023","603JEUMV22-550 JE/AZCL1/S","UMBRALE","","","BLUE Y CHIC TRADING LIMITED","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621508_30635c0b","842045008TXD","TxD - SKUs","2023","602JEFOV22-300 JE/AZME1/T 34","FOSTER","","","BLUE IMAGE INC","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621507_97642969","841484999TXD","TxD - SKUs","2023","CASCADA NEX CHOCOLATE CF150R","NEX","","","NINGBO STENDEN IMPORT AND EXPORT","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621506_22623bda","841385999TXD","TxD - SKUs","2023","ADORNO BERRIES","ATTIMO","","","GRAND ART ENTERPRISES LIMITED","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621505_d2c3d394","841384999TXD","TxD - SKUs","2023","FOREST SETX6 FIGURAS YUTE","ATTIMO","","","GRAND ART ENTERPRISES LIMITED","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621504_d656209f","840794014TXD","TxD - SKUs","2023","602JEOPTA-31 JEAN/NEGRO/SURT1","OPPOSITE","","","FAR OCEAN INTERNATIONAL LIMITED","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621503_7e98fed6","840790024TXD","TxD - SKUs","2023","602JEOPTA-30 JEAN/VEME1/SURT1","OPPOSITE","","","FAR OCEAN INTERNATIONAL LIMITED","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621502_b41f0e6b","840719006TXD","TxD - SKUs","2023","602JEOPI21-210/NEGRO/T 42","OPPOSITE","","","HUNG HING LIMITED","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621501_4cfb8872","840711008TXD","TxD - SKUs","2023","602JEOPI20-401 JE/MIS2/T 34","OPPOSITE","","","BLUE Y CHIC TRADING LIMITED","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621500_0973e3a3","840113003TXD","TxD - SKUs","2023","660PAOPV22-401 PA/NEGRO/M","OPPOSITE","","","ANHUI KNITEX CO.LTD","","","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_621499_373fd4df","840064005TXD","TxD - SKUs","2023","PANTALON U7VPF946/ROBR2/T 10","UMBRALE","","","EUROFASHION LTDA.","","","NACIONAL","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621498_8517d895","840064004TXD","TxD - SKUs","2023","PANTALON U7VPF946/AZCL1/T 14","UMBRALE","","","EUROFASHION LTDA.","","","NACIONAL","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621497_49a2665f","839875006TXD","TxD - SKUs","2023","660TBAUV22-501 TR/VECL1/S","AUSSIE","","","CHANGZHOU WORLD IMPYEXP  CO   LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621496_fef855e4","839875004TXD","TxD - SKUs","2023","660TBAUV22-501 TR/GROS1/L","AUSSIE","","","CHANGZHOU WORLD IMPYEXP  CO   LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621495_b2242b7a","839840005TXD","TxD - SKUs","2023","660POOPV22-600 PO/NEGRO/XL","OPPOSITE","","","NINGBO QUICKWAY IMP Y EXP CO LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621494_dcbd6296","839782004TXD","TxD - SKUs","2023","660CMAUV22-600 CA/NEGRO/L","AUSSIE","","","RIVIERA CREATIONS","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621493_8b7a661b","839777010TXD","TxD - SKUs","2023","660POAUV22-600 PO/BLANC/S","AUSSIE","","","TEAM SOURCING COMPANY LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621492_4b6b42d2","839651999TXD","TxD - SKUs","2023","PLATO SOPA 22CMS","ALANIZ HOME","","","CHAOZHOU WEIDA CERAMICS MAKING CO L","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621491_9cccbbed","839038003TXD","TxD - SKUs","2023","PANTALON U5VPF956/MIS1/T 4","UMBRALE","","","EUROFASHION LTDA.","","","NACIONAL","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621490_cf51dc2b","838955008TXD","TxD - SKUs","2023","CHAQUETA U1VCH180/VEME2/S","UMBRALE","","","EUROFASHION LTDA.","","","NACIONAL","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621489_554208e6","838901011TXD","TxD - SKUs","2023","POLERA F2VLC1974/AZME1/M","FOSTER","","","NINGBO QUICKWAY IMP Y EXP CO LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621488_cfa9910f","838814002TXD","TxD - SKUs","2023","ANT SOL FOSTER CK/BLANC","FOSTER","","","ANDES RETAIL SPA","","","NACIONAL","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621487_f0e288fa","838812002TXD","TxD - SKUs","2023","ANT SOL FOSTER WY/AZUL","FOSTER","","","ANDES RETAIL SPA","","","NACIONAL","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621486_8bf55abc","838806002TXD","TxD - SKUs","2023","ANT SOL ALANIZ AB/CAFE","ALANIZ","","","ANDES RETAIL SPA","","","NACIONAL","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621485_7aa772c5","838805002TXD","TxD - SKUs","2023","ANT SOL ALANIZ AB/NEGRO","ALANIZ","","","ANDES RETAIL SPA","","","NACIONAL","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621484_9edf0c1d","838779002TXD","TxD - SKUs","2023","ANT SOL OPPOSITE/ROSAD","OPPOSITE","","","ANDES RETAIL SPA","","","NACIONAL","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621483_ccd5c347","838766002TXD","TxD - SKUs","2023","ANT SOL OPPOSITE/CAFE","OPPOSITE","","","ANDES RETAIL SPA","","","NACIONAL","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621482_08f95094","838760002TXD","TxD - SKUs","2023","ANT SOL OPPOSITE/VERDE","OPPOSITE","","","ANDES RETAIL SPA","","","NACIONAL","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621481_265b5e17","838692003TXD","TxD - SKUs","2023","646TBAUV22-931 TR/MIS1/T 12A","AUSSIE","","","SUNNER TEXTILE INDUSTRY CO LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621480_11b0fbe8","838319999TXD","TxD - SKUs","2023","CC&R ADORNO RELIEVE 3","ATTIMO","","","ATLAS GLOBAL (HK) LIMITED","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621479_0e6a0f1a","837978003TXD","TxD - SKUs","2023","603CSUMV21-113 CA/NEGRO/S","UMBRALE","","","BLUE Y CHIC TRADING LIMITED","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621478_b59dc3e5","837956020TXD","TxD - SKUs","2023","603POUBV21-106 PO/RJME1/L","UMBRALE","","","NINGBO ND IMP  Y EXP  CO  LTD","","","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_621477_ba18be78","837779009TXD","TxD - SKUs","2023","603CSUBV21-110 CA/BGCL1/M","UMBRALE","","","PG GROUP LIMITED","","","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_621476_7784d2f5","837723018TXD","TxD - SKUs","2023","664POALV22-500 PO/AZMA1/XS","ALPES","","","TEAM SOURCING COMPANY LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621475_e3c9bf7b","837465002TXD","TxD - SKUs","2023","622PJMUI20-242 PJ/AZME1/SURT","OPPOSITE","","","TIANJIN TIANTAI GARMENT I/E CO LTD","","","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_621474_d0868900","837430010TXD","TxD - SKUs","2023","603CSUWI20-603 CA/CAOS1/L","UMBRALE","","","PG GROUP LIMITED","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621473_81f2a392","836979027TXD","TxD - SKUs","2023","665PAJCV19-090/GROS1/T 46","JOHNSONS CLASSIC","","","CHINA WELL FASHIONS LIMITED","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621472_b6277a88","836383002TXD","TxD - SKUs","2023","661ACCFOTOA004ACC/MIS1/L","FOSTER","","","STREET MACHINE S A","","","NACIONAL","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621471_facc71c3","836235002TXD","TxD - SKUs","2023","680ZAPTBV19-201 Z/MIS1/SURT","TRIBU","","","BRENDISOL TRADING SA","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621470_5b2710ba","836181003TXD","TxD - SKUs","2023","607TBGFV19-601 MA/MIS1/SURT","GREENFIELD","","","JIANGSU SAINTEK CO   LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621469_da116b70","836141014TXD","TxD - SKUs","2023","POLERON OVERSIDE/ROSAD/M","AUSSIE","","","MANZUR HNOS.","","","NACIONAL","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621468_0699b720","836072027TXD","TxD - SKUs","2023","607SOSOPV19-079 T/NEGRO/SURT","OPPOSITE","","","SUNNER TEXTILE INDUSTRY CO LTD","","","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_621467_ffedb0cd","836071048TXD","TxD - SKUs","2023","607SOSOPV19-078/ROBR2/SURT","OPPOSITE","","","SUNNER TEXTILE INDUSTRY CO LTD","","","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_621466_aab7cff9","835959004TXD","TxD - SKUs","2023","661JEJOV22-404 JE/AZCL1/T 42","JJO","","","7DRAGON INVESTMENT LIMITED","","","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_621465_3f21c320","835867002TXD","TxD - SKUs","2023","661BEJOV22-603 BE/AZME1/T 38","JJO","","","BLUE IMAGE INC","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621464_371bd025","835731027TXD","TxD - SKUs","2023","607BOOPV19-057 RE/NEGRO/SURT","OPPOSITE","","","SUNNER TEXTILE INDUSTRY CO LTD","","","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_621463_d0e1628f","835730013TXD","TxD - SKUs","2023","607BOOPV19-056 TI/MORAD/S","OPPOSITE","","","SUNNER TEXTILE INDUSTRY CO LTD","","","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_621462_0d33f0db","835724037TXD","TxD - SKUs","2023","607BOOPV19-051 MA/NEGRO/SURT","OPPOSITE","","","SUNNER TEXTILE INDUSTRY CO LTD","","","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_621461_81754a57","835723002TXD","TxD - SKUs","2023","607BKVIV19-413 PO/NEGRO/SURT","VIARESSA","","","JIANGSU SAINTEK CO   LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621460_1eefbc60","835679006TXD","TxD - SKUs","2023","661BEJOV22-503 BE/AZME1/T 46","JJO","","","DOU 1900 SL","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621459_f011a274","835677005TXD","TxD - SKUs","2023","661BEJOV22-501 BE/GRIS/T 44","JJO","","","7DRAGON INVESTMENT LIMITED","","","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_621458_61abfebd","835672004TXD","TxD - SKUs","2023","661BEJOV22-403 BE/AZME1/T 42","JJO","","","7DRAGON INVESTMENT LIMITED","","","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_621457_a417bcb7","835667002TXD","TxD - SKUs","2023","661POJOV22-606 PO/ROME2/S","JJO","","","TIANJIN LIGHT IMP   EXP","","","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_621456_31b28cc8","835661002TXD","TxD - SKUs","2023","661POJOV22-601 PO/NEGRO/S","JJO","","","NINGBO QUICKWAY IMP Y EXP CO LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621455_3d4868a8","835610005TXD","TxD - SKUs","2023","602PAFOV22-433 PA/GRME1/L","FOSTER","","","TIANJIN LIGHT IMP   EXP","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621454_3920523e","835609001TXD","TxD - SKUs","2023","661JEJOTA-012 JEANS","JJO","","","SUNNY INTERNATIONAL TRADING GROUP C","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621453_1808734b","835594006TXD","TxD - SKUs","2023","602POFOV22-429 PO/AZAB1/XL","FOSTER","","","NINGBO EAST-ACHIEVE IMPORT AND","","","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_621452_6a313dd3","835582008TXD","TxD - SKUs","2023","602SWFOV22-141 SW/ROCL1/S","FOSTER","","","SHANGHAI JIANGLONG IMPORT Y EXPOR","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621451_3739a2c1","835539033TXD","TxD - SKUs","2023","661BEJOV22-401 BE/VEAB1/T 44","JJO","","","BLUE Y CHIC TRADING LIMITED","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621450_e675df36","835521001TXD","TxD - SKUs","2023","CORTINA DE BAÑO LINO","ALANIZ HOME","","","QINGDAO KINGTEX CO LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621449_ba150089","835511004TXD","TxD - SKUs","2023","602BOJOV22-609 BO/NEGRO/M","JJO","","","NINGBO QUICKWAY IMP Y EXP CO LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621448_ab3a5b4e","835504002TXD","TxD - SKUs","2023","602POJOV22-604 PO/NEGRO/XS","JJO","","","TIANJIN LIGHT IMP   EXP","","","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_621447_682fb5bb","835477002TXD","TxD - SKUs","2023","602POJOV22-504 PO/MIS1/XS","JJO","","","NINGBO EAST-ACHIEVE IMPORT AND","","","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_621446_8c596891","835393003TXD","TxD - SKUs","2023","607BKOPV19-106 TI/NABR5/SURT","OPPOSITE","","","SUNNER TEXTILE INDUSTRY CO LTD","","","IMPORTADO","True","","","","","","","Completado"
"__export__.x_productos_621445_bf8af469","835326003TXD","TxD - SKUs","2023","607BKOPV19-100 TR/RJOS3/SURT","OPPOSITE","","","WAHFU SPORTSWEAR FACTORY LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
"__export__.x_productos_621444_bbe1235d","835307002TXD","TxD - SKUs","2023","607BKGFV19-603 HA/AZMA1/SURT","GREENFIELD","","","JIANGSU SAINTEK CO   LTD","","","IMPORTADO","True","","","","","","","No completado - Nuevo"
